ID,Class/Name,Level Cap,Format,Pokemon 1 Icon,Pokemon 1 Name,Pokemon 1 Level,Pokemon 1 Nature,Pokemon 1 Ability,Item 1 Icon,Item 1 Name,Pokemon 1 Move 1,Pokemon 1 Move 2,Pokemon 1 Move 3,Pokemon 1 Move 4,Pokemon 1 IV,Pokemon 1 EV,Pokemon 2 Icon,Pokemon 2 Name,Pokemon 2 Level,Pokemon 2 Nature,Pokemon 2 Ability,Item 2 Icon,Item 2 Name,Pokemon 2 Move 1,Pokemon 2 Move 2,Pokemon 2 Move 3,Pokemon 2 Move 4,Pokemon 2 IV,Pokemon 2 EV,Pokemon 3 Icon,Pokemon 3 Name,Pokemon 3 Level,Pokemon 3 Nature,Pokemon 3 Ability,Item 3 Icon,Item 3 Name,Pokemon 3 Move 1,Pokemon 3 Move 3,Pokemon 3 Move 2,Pokemon 3 Move 4,Pokemon 3 IV,Pokemon 3 EV,Pokemon 4 Icon,Pokemon 4 Name,Pokemon 4 Level,Pokemon 4 Nature,Pokemon 4 Ability,Item 4 Icon,Item 4 Name,Pokemon 4 Move 1,Pokemon 4 Move 2,Pokemon 4 Move 3,Pokemon 4 Move 4,Pokemon 4 IV,Pokemon 4 EV,Pokemon 5 Icon,Pokemon 5 Name,Pokemon 5 Level,Pokemon 5 Nature,Pokemon 5 Ability,Item 5 Icon,Item 5 Name,Pokemon 5 Move 1,Pokemon 5 Move 2,Pokemon 5 Move 3,Pokemon 5 Move 4,Pokemon 5 IV,Pokemon 5 EV,Pokemon 6 Icon,Pokemon 6 Name,Pokemon 6 Level,Pokemon 6 Nature,Pokemon 6 Ability,Item 6 Icon,Item 6 Name,Pokemon 6 Move 1,Pokemon 6 Move 2,Pokemon 6 Move 3,Pokemon 6 Move 4,Pokemon 6 IV,Pokemon 6 EV,Item(s),Special Note(s)
1018,Heather [Route 225] (Team 1),Level Cap: 85,Format: Singles,,Xatu,77,Timid,Magic Bounce,,Wacan Berry,Future Sight,Night Shade,Roost,Teleport,All 31 / 0 Atk,252 HP / 240 Def / 16 Spe,,Skarmory,77,Bold,Sturdy,,Sitrus Berry,Roost,Spikes,Whirlwind,Counter,All 31,252 HP / 252 Def / 4 SpD,,Pelipper,78,Bashful,Drizzle,,Damp Rock,Scald,U-turn,Defog,Knock Off,All 31,248/0/252/0/4/4,,Mantine,78,Modest,Swift Swim,,Assault Vest,Hydro Pump,Hurricane,Scald,U-turn,All 31,248/0/4/252/4/0,,Crobat,78,Jolly,Infiltrator,,Leftovers,Brave Bird,Super Fang,U-turn,Roost,All 31,248 HP / 60 Def / 200 Spe,,Pidgeot,80,Timid,No Guard,,Choice Specs,Hurricane,Heat Wave,Roost,U-turn,All 31,8 HP / 252 SpA / 248 Spe,None,Rewards Wind Badge
1010,Wyver [Route 226] (Team 1),Level Cap: 85,Format: Singles,,Charizard,77,Timid,Drought,,Choice Specs,Overheat,Draco Meteor,Focus Blast,Solar Beam,All 31 / 0 Atk,4 HP / 252 SpA / 252 Spe,,Dragonite,77,Adamant,Multiscale,,Heavy-Duty Boots,Defend Order,Dual Wingbeat,Dragon Dance,Roost,All 31,252 Atk / 4 SpD / 252 Spe,,Garchomp,78,Jolly,Rough Skin,,Yache Berry,Toxic,Earthquake,Flamethrower,Stealth Rock,All 31,252 HP / 176 Def / 80 Spe,,Altaria,78,Adamant,Pixilate,,Leftovers,Steel Wing,Return,Brave Bird,Dragon Dance,All 31,252 Atk / 4 SpD / 252 Spe,,Flygon,78,Adamant,Compound Eyes,,Leftovers,Dragon Rush,Dragon Dance,U-turn,Steel Wing,All 31,252 Atk / 252 Spe,,Salamence,80,Adamant,Moxie,,Choice Scarf,Outrage,Dual Wingbeat,Earthquake,Wish,All 31,252 Atk / 4 SpD / 252 Spe,None,Rewards Fang Badge
1006,Slythe [Route 227] (Team 1),Level Cap: 85,Format: Singles,,Tentacruel,77,Timid,Rain Dish,,Damp Rock,Rain Dance,Surf,Ice Beam,Toxic,All 31,252 SpA / 4 SpD / 252 Spe,,Gengar,77,Timid,Merciless,,Focus Sash,Sludge Bomb,Shadow Ball,Hex,Dazzling Gleam,All 31,252 SpA / 4 SpD / 252 Spe,,Skuntank,78,Naive,Flare Boost,,Flame Orb,Gunk Shot,Sucker Punch,Flamethrower,Protect,All 31,252 Atk / 4 SpA / 252 Spe,,Toxicroak,78,Jolly,Dry Skin,,Black Belt,Gunk Shot,Drain Punch,Sucker Punch,Fake Out,All 31,248 Atk / 8 SpD / 252 Spe,,Venusaur,78,Calm,Thick Fat,,Black Sludge,Energy Ball,Earth Power,Leech Seed,Protect,All 31,252 HP / 4 SpA / 252 SpD,,Crobat,80,Jolly,Inner Focus,,Assault Vest,Dual Wingbeat,Leech Life,U-turn,Poison Fang,All 31,252 Atk / 4 SpD / 252 Spe,None,Rewards Acid Badge
1002,Shade [Route 228] (Team 1),Level Cap: 85,Format: Singles,,Houndoom,77,Timid,Intimidate,,Black Glasses,Dark Pulse,Flamethrower,Destiny Bond,Shadow Ball,All 31,252 SpA / 4 SpD / 252 Spe,,Weavile,77,Jolly,Technician,,Focus Sash,Icicle Crash,Low Kick,Aerial Ace,Fake Out,All 31,252 Atk / 4 SpD / 252 Spe,,Shiftry,78,Modest,Unburden,,Miracle Seed,Energy Ball,Dark Pulse,Hurricane,Focus Blast,All 31,252 SpA / 4 SpD / 252 Spe,,Sharpedo,78,Adamant,Speed Boost,,Life Orb,Waterfall,Crunch,Ice Fang,Zen Headbutt,All 31,252 Atk / 4 SpD / 252 Spe,,Spiritomb,78,Modest,Infiltrator,,Leftovers,Dark Pulse,Psychic,Hypnosis,Double Team,All 31,252 HP / 252 SpA / 4 SpD,,Tyranitar,80,Adamant,Sand Stream,,Assault Vest,Earthquake,Crunch,Stone Edge,Avalanche,All 31,252 HP / 252 Atk / 4 SpD,None,Rewards Shadow Badge
998,Gene [Route 229] (Team 1),Level Cap: 85,Format: Singles,,Swellow,77,Jolly,Flower Gift,,Flame Orb,Brave Bird,U-turn,Extreme Speed,Protect,All 31,252 Atk / 4 SpD / 252 Spe,,Blissey,77,Bold,Serene Grace,,Leftovers,Seismic Toss,Toxic,Soft-Boiled,Healing Wish,All 31,252 HP / 252 Def / 4 SpD,,Snorlax,78,Careful,Immunity,,Aguav Berry,Facade,Counter,Earthquake,Slack Off,All 31,252 HP / 4 Atk / 252 SpD,,Girafarig,78,Timid,Sap Sipper,,Wise Glasses,Hyper Voice,Psychic,Thunderbolt,Dazzling Gleam,All 31,252 SpA / 4 SpD / 252 Spe,,Kangaskhan,78,Jolly,Parental Bond,,Muscle Band,Drain Punch,Fake Out,Earthquake,Double-Edge,All 31,252 Atk / 4 SpD / 252 Spe,,Porygon-Z,80,Timid,Adaptability,,Life Orb,Tri Attack,Thunderbolt,Psychic,Ice Beam,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,None,Rewards General Badge
1014,Luna [Route 230] (Team 1),Level Cap: 85,Format: Singles,,Mr. Mime,77,Timid,Misty Surge,,Light Clay,Reflect,Light Screen,Taunt,Psychic,All 31 / 0 Atk,248 HP / 12 SpA / 248 Spe,,Clefable,77,Sassy,Magic Guard,,Life Orb,Soft-Boiled,Stealth Rock,Knock Off,Moonblast,All 31,252 HP / 8 SpA / 248 SpD,,Togekiss,78,Modest,Serene Grace,,Leftovers,Thunder Wave,Aura Sphere,Air Slash,Dazzling Gleam,All 31,248 HP / 252 SpA / 8 Spd,,Azumarill,78,Adamant,Huge Power,,Sitrus Berry,Belly Drum,Aqua Jet,Play Rough,Knock Off,All 31,252 Atk / 252 Spe,,Gardevoir,78,Modest,Pixilate,,Choice Scarf,Hyper Voice,Psychic,Mystical Fire,Trick,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,Mawile,80,Adamant,Huge Power,,Assault Vest,Play Rough,Sucker Punch,Iron Head,Rock Slide,All 31,248 HP / 252 Atk / 8 Spd,None,Rewards Moon Badge
1022,Buck [Route 227] (Team 1),Level Cap: 85,Format: Singles,,Claydol,82,Mild,Psychic Surge,,Colbur Berry,Rapid Spin,Stealth Rock,Psychic,Scorching Sands,All 31,252/0/0/248/4/4,,Slowking,80,Modest,Regenerator,,Assault Vest,Scald,Future Sight,Flamethrower,Ice Beam,All 31 / 0 Atk,252 HP / 252 SpA / 4 SpD,,Slowbro,80,Quiet,Regenerator,,Leftovers,Teleport,Trick Room,Scald,Psychic,All 31 / 0 Atk,252 HP / 252 SpA / 4 SpD,,Torkoal,79,Calm,White Smoke,,Leftovers,Will-O-Wisp,Amnesia,Stealth Rock,Protect,All 31 / 0 Atk,248 HP / 12 Def / 248 SpD,,Magcargo,80,Calm,Solid Rock,,White Herb,Will-O-Wisp,Overheat,Power Gem,Recover,All 31 / 0 Atk,252 HP / 4 SpA / 252 SpD,,Shuckle,79,Careful,Gluttony,,Apicot Berry,Curse,Toxic,Knock Off,Rest,All 31,248/4/4/0/252/0,None,None
1026,Mars [Stark Mountain] (Team 1),Level Cap: 85,Format: Singles,,Bronzong,82,Sassy,Levitate,,Light Clay,Reflect,Light Screen,Gyro Ball,Future Sight,All 31 / 0 Atk,252 HP / 4 Atk / 252 SpD,,Ninjask,82,Adamant,Speed Boost,,Focus Sash,U-turn,Swords Dance,Baton Pass,Double Team,All 31 / 0 Atk,252 Atk / 4 SpD / 252 Spe,,Gastrodon-West,82,Mild,Sticky Hold,,Leftovers,Hydro Pump,Ice Beam,Earth Power,Recover,All 31 / 0 Atk,252 HP / 248 SpA / 8 Spd,,Kangaskhan,83,Jolly,Scrappy,,Silk Scarf,Fake Out,Last Resort,,,All 31,252 Atk / 4 SpD / 25 Spe,,Magmortar,83,Timid,Mega Launcher,,Wide Lens,Toxic,Protect,Aura Sphere,Magma Storm,All 31 / 0 Atk,252 HP / 4 SpA / 252 Spe,,Purugly,83,Jolly,Fur Coat,,Destiny Knot,Fake Out,Play Rough,Knock Off,Hone Claws,All 31 ,252 Atk / 8 SpD / 248 Spe,None,None
1030,Juptier [Stark Mountain] (Team 1),Level Cap: 85,Format: Singles,,Bronzor,85,Careful,Heatproof,,Light Clay,Stealth Rock,Explosion,Reflect,Light Screen,All 31,244 HP / 12 Atk / 252 spA,,Gastrodon-West,85,Calm,Storm Drain,,Leftovers,Ice Beam,Earth Power,Scald,Recover,All 31 / 0 Atk,252 HP / 252 SpA / 4 Spe,,Electivire ,85,Jolly,Vital Spirit,,Life Orb,Wild Charge,Ice Punch,Earthquake,Rock Slide,All 31,4 HP / 252 Atk / 252 SpD,,Crobat,85,Jolly,Infiltrator,,Assault Vest,U-turn,Super Fang,Dual Wingbeat,Cross Poison,All 31,248 Atk / 8 SpA / 248 SpD,,Sableye,85,Brave,Magic Bounce,,Mago Berry,Gyro Ball,Knock Off,Brick Break,Shadow Sneak,All 31 / 0 SpD,248 HP / 252 Atk / 8 SpA,,Skuntank,85,Jolly,Stench,,Black Sludge,Sucker Punch,Night Slash,Play Rough,Gunk Shot,All 31,4 HP / 252 Atk / 252 SpD,None,None
1039,Barry 1(Fight Area) [Chimchar],Level Cap: 100,Format: Singles,,Staraptor,90,Jolly,Intimidate,,Assault Vest,Brave Bird,Close Combat,U-turn,Quick Attack,All 31,248 Atk / 252 SpA / 8 Spe,,Heracross,90,Jolly,Skill Link,,Aguav Berry,Bullet Punch,Arm Thrust,Rock Blast,Fury Attack,All 31,252 Atk / 252 SpA / 4 Spe,,Snorlax,90,Adamant,Immunity,,Leftovers,Facade,Earthquake,Power-Up Punch,Counter,All 31,252 HP / 252 Atk / 4 Spe,,Azumarill,90,Modest,Sap Sipper,,Life Orb,Ice Beam,Hydro Pump,Scald,Grass Knot,All 31 / 0 Atk,248 HP / 252 SpD / 8 Spe,,Breloom,90,Adamant,Poison Heal,,Toxic Orb,Spore,Bulk Up,Seed Bomb,Thunder Punch,All 31,252 HP / 252 Atk / 4 Spe,,Infernape,90,Jolly,Iron Fist,,Light Ball,Fire Punch,Thunder Punch,Mach Punch,Fling,All 31,4 HP / 252 Atk / 252 SpA,None,None
1037,Barry 1(Fight Area) [Turtwig],Level Cap: 100,Format: Singles,,Staraptor,90,Jolly,Intimidate,,Assault Vest,Brave Bird,Close Combat,U-turn,Quick Attack,All 31,248 Atk / 252 SpA / 8 Spe,,Heracross,90,Jolly,Skill Link,,Aguav Berry,Bullet Punch,Arm Thrust,Rock Blast,Fury Attack,All 31,252 Atk / 252 SpA / 4 Spe,,Snorlax,90,Adamant,Immunity,,Leftovers,Facade,Earthquake,Power-Up Punch,Counter,All 31,252 HP / 252 Atk / 4 Spe,,Azumarill,90,Modest,Sap Sipper,,Life Orb,Ice Beam,Hydro Pump,Scald,Grass Knot,All 31 / 0 Atk,248 HP / 252 SpD / 8 Spe,,Arcanine,90,Hasty,Intimidate,,Life Orb,Extreme Speed,Play Rough,Flare Blitz,Wild Charge,All 31,252 Atk / 252 SpA / 4 SpD,,Torterra,90,Adamant,Shell Armor,,White Herb,Shell Smash,Earthquake,Synthesis,Seed Bomb,All 31,252 Atk / 252 SpA / 4 Spe,None,None
1039,Barry 1(Fight Area) [Piplup],Level Cap: 100,Format: Singles,,Staraptor,90,Jolly,Intimidate,,Assault Vest,Brave Bird,Close Combat,U-turn,Quick Attack,All 31,248 Atk / 252 SpA / 8 Spe,,Heracross,90,Jolly,Skill Link,,Aguav Berry,Bullet Punch,Arm Thrust,Rock Blast,Fury Attack,All 31,252 Atk / 252 SpA / 4 Spe,,Snorlax,90,Adamant,Immunity,,Leftovers,Facade,Earthquake,Power-Up Punch,Counter,All 31,252 HP / 252 Atk / 4 Spe,,Breloom,90,Adamant,Poison Heal,,Toxic Orb,Spore,Bulk Up,Seed Bomb,Thunder Punch,All 31,252 HP / 252 Atk / 4 Spe,,Arcanine,90,Hasty,Intimidate,,Life Orb,Extreme Speed,Play Rough,Flare Blitz,Wild Charge,All 31,252 Atk / 252 SpA / 4 SpD,,Empoleon,90,Modest,Torrent,,Custap Berry,Hydro Pump,Ice Beam,Flash Cannon,Feather Dance,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,None,None
1070,Lucas [Chimchar],Level Cap: 100,Format: Singles,,Alakazam,90,Timid,Synchronize,,Choice Specs,Aura Sphere,Dazzling Gleam,Psychic,Shadow Ball,All 31 / 0 Atk,248 SpA / 252 SpD / 8 Spe,,Mamoswine,90,Jolly,Thick Fat,,Choice Band,Ice Shard,Earthquake,Body Slam,Detect,All 31,252 Atk / 252 SpA / 4 Spe,,Granbull,90,Adamant,Intimidate,,Expert Belt,Play Rough,Close Combat,Payback,Dig,All 31,252 HP / 252 Atk / 4 Spe,,Lickilicky,90,Adamant,Oblivious,,Leftovers,Body Press,Earthquake,Facade,Knock Off,All 31,252 HP / 248 Atk / 8 Spe,,Jolteon,90,Timid,Volt Absorb,,Magnet,Thunderbolt,Extrasensory,Shadow Ball,Volt Switch,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Infernape,90,Jolly,Iron Fist,,Light Ball,Fire Punch,Thunder Punch,Mach Punch,Fling,All 31,4 HP / 252 Atk / 252 SpA,None,Weekends Only
1072,Lucas [Turtwig],Level Cap: 100,Format: Singles,,Alakazam,90,Timid,Synchronize,,Choice Specs,Aura Sphere,Dazzling Gleam,Psychic,Shadow Ball,All 31 / 0 Atk,248 SpA / 252 SpD / 8 Spe,,Mamoswine,90,Jolly,Thick Fat,,Choice Band,Ice Shard,Earthquake,Body Slam,Detect,All 31,252 Atk / 252 SpA / 4 Spe,,Granbull,90,Adamant,Intimidate,,Expert Belt,Play Rough,Close Combat,Payback,Dig,All 31,252 HP / 252 Atk / 4 Spe,,Lickilicky,90,Adamant,Oblivious,,Leftovers,Body Press,Earthquake,Facade,Knock Off,All 31,252 HP / 248 Atk / 8 Spe,,Vaporeon,90,Calm,Water Absorb,,Leftovers,Hydro Pump,Ice Beam,Toxic,Healing Wish,All 31 / 0 Atk,252 HP / 4 SpD / 252 Spe,,Torterra,90,Adamant,Shell Armor,,White Herb,Shell Smash,Earthquake,Synthesis,Seed Bomb,All 31,252 Atk / 252 SpA / 4 Spe,None,Weekends Only
1071,Lucas [Piplup],Level Cap: 100,Format: Singles,,Alakazam,90,Timid,Synchronize,,Choice Specs,Aura Sphere,Dazzling Gleam,Psychic,Shadow Ball,All 31 / 0 Atk,248 SpA / 252 SpD / 8 Spe,,Mamoswine,90,Jolly,Thick Fat,,Choice Band,Ice Shard,Earthquake,Body Slam,Detect,All 31,252 Atk / 252 SpA / 4 Spe,,Granbull,90,Adamant,Intimidate,,Expert Belt,Play Rough,Close Combat,Payback,Dig,All 31,252 HP / 252 Atk / 4 Spe,,Lickilicky,90,Adamant,Oblivious,,Leftovers,Body Press,Earthquake,Facade,Knock Off,All 31,252 HP / 248 Atk / 8 Spe,,Flareon,90,Jolly,Guts,,Toxic Orb,Play Rough,Close Combat,Flame Wheel,Protect,All 31,4 HP / 252 Atk / 252 SpA,,Empoleon,90,Modest,Torrent,,Custap Berry,Hydro Pump,Ice Beam,Flash Cannon,Feather Dance,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,None,Weekends Only
1067,Dawn [Chimchar],Level Cap: 100,Format: Singles,,Alakazam,90,Timid,Synchronize,,Choice Specs,Aura Sphere,Dazzling Gleam,Psychic,Shadow Ball,All 31 / 0 Atk,248 SpA / 252 SpD / 8 Spe,,Mamoswine,90,Jolly,Thick Fat,,Leftovers,Ice Shard,Earthquake,Body Slam,Detect,All 31,252 Atk / 252 SpA / 4 Spe,,Clefable,90,Modest,Magic Guard,,Aguav Berry,Minimize,Shadow Ball,Dazzling Gleam,Baton Pass,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,,Lopunny,90,Jolly,Adaptability,,Wide Lens,Return,High Jump Kick,Bounce,U-turn,All 31,248 Atk / 252 SpA / 8 Spe,,Jolteon,90,Timid,Volt Absorb,,Magnet,Thunderbolt,Extrasensory,Shadow Ball,Volt Switch,All 31 / 0 Atk,252 SpA / 252 SpD / 4 Spe,,Infernape,90,Jolly,Iron Fist,,Light Ball,Fire Punch,Thunder Punch,Mach Punch,Fling,All 31,4 HP / 252 Atk / 252 SpA,None,Weekends Only
1069,Dawn [Turtwig],Level Cap: 100,Format: Singles,,Alakazam,90,Timid,Synchronize,,Choice Specs,Aura Sphere,Dazzling Gleam,Psychic,Shadow Ball,All 31 / 0 Atk,248 SpA / 252 SpD / 8 Spe,,Mamoswine,90,Jolly,Thick Fat,,Leftovers,Ice Shard,Earthquake,Body Slam,Detect,All 31,252 Atk / 252 SpA / 4 Spe,,Clefable,90,Modest,Magic Guard,,Aguav Berry,Minimize,Shadow Ball,Dazzling Gleam,Baton Pass,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,,Lopunny,90,Jolly,Adaptability,,Wide Lens,Return,High Jump Kick,Bounce,U-turn,All 31,248 Atk / 252 SpA / 8 Spe,,Vaporeon,90,Calm,Water Absorb,,Leftovers,Hydro Pump,Ice Beam,Toxic,Healing Wish,All 31 / 0 Atk,252 HP / 4 SpD / 252 Spe,,Torterra,90,Adamant,Shell Armor,,White Herb,Shell Smash,Earthquake,Synthesis,Seed Bomb,All 31,252 Atk / 252 SpA / 4 Spe,None,Weekends Only
1068,Dawn [Piplup],Level Cap: 100,Format: Singles,,Alakazam,90,Timid,Synchronize,,Choice Specs,Aura Sphere,Dazzling Gleam,Psychic,Shadow Ball,All 31 / 0 Atk,248 SpA / 252 SpD / 8 Spe,,Mamoswine,90,Jolly,Thick Fat,,Leftovers,Ice Shard,Earthquake,Body Slam,Detect,All 31,252 Atk / 252 SpA / 4 Spe,,Clefable,90,Modest,Magic Guard,,Aguav Berry,Minimize,Shadow Ball,Dazzling Gleam,Baton Pass,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,,Lopunny,90,Jolly,Adaptability,,Wide Lens,Return,High Jump Kick,Bounce,U-turn,All 31,248 Atk / 252 SpA / 8 Spe,,Flareon,90,Jolly,Guts,,Toxic Orb,Play Rough,Close Combat,Flame Wheel,Protect,All 31,4 HP / 252 Atk / 252 SpA,,Empoleon,90,Modest,Torrent,,Custap Berry,Hydro Pump,Ice Beam,Flash Cannon,Feather Dance,All 31 / 0 Atk,252 HP / 252 SpD / 4 Spe,None,Weekends Only
980,Fire Master Edmund [Route 226],Level Cap: 100,Format: Singles,,Magcargo,95,Modest,Magma Armor,,White Herb,Power Gem,Earth Power,Acid Armor,Shell Smash,All 31 / 0 Atk,4 HP / 252 SpA / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Flame Plate
981,Water Master Tessa [Route 219],Level Cap: 100,Format: Singles,,Ludicolo,95,Mild,Swift Swim,,Life Orb,Sunny Day,Fake Out,Solar Beam,Hydro Pump,All 31 ,4 Atk / 252 SpA / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Splash Plate
983,Grass Master Sal [Floroma Town],Level Cap: 100,Format: Singles,,Tropius,95,Lonely,Chlorophyll,,Aguav Berry,Leaf Blade,Dragon Dance,Hurricane,Sunny Day,All 31,144/252/0/4/0/108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Meadow Plate
982,Electric Master Stephan [Sunnyshore City],Level Cap: 100,Format: Singles,,Electivire ,95,Jolly,Iron Fist,,Assault Vest,Ice Punch,Counter,Drain Punch,Earthquake,All 31,252 Atk / 4 SpD / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Zap Plate
989,Psychic Master Fraiser [Solaceon Ruins],Level Cap: 100,Format: Singles,,Metagross,95,Adamant,Clear Body,,Expert Belt,Meteor Mash,Bullet Punch,Light Screen,Thunder Punch,All 31,252 HP / 252 Atk / 4 SpD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Mind Plate
985,Fighting Master Randy [Veilstone City],Level Cap: 100,Format: Singles,,Gallade,95,Jolly,Steadfast,,Expert Belt,Shadow Ball,Knock Off,Close Combat,Zen Headbutt,All 31,252 Atk / 4 SpD / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Fist Plate
988,Flying Master Thea [Pokemon League],Level Cap: 100,Format: Singles,,Dragonite,95,Careful,Multiscale,,Leftovers,Thunder Punch,Ice Punch,Roost,Thunder Wave,All 31,252 HP / 4 Atk / 252 SpD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Sky Plate
986,Poison Master Donnie [Pastoria City],Level Cap: 100,Format: Singles,,Nidoking,95,Jolly,Sheer Force,,Life Orb,Poison Jab,Aqua Tail,Avalanche,Earthquake,All 31,4 HP / 252 Atk / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Toxic Plate
987,Ground Master Dexter [Oreburgh Gate],Level Cap: 100,Format: Singles,,Quagsire,95,Bold,Water Absorb,,Leftovers,Recover,Sludge Bomb,Scald,Ice Beam,All 31 / 0 Atk,252 HP / 252 Def / 4 SpA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Earth Plate
991,Rock Master Tristian* [Route 207],Level Cap: 100,Format: Singles,,Rhyperior,95,Adamant,Solid Rock,,Weakness Policy,Stone Edge,Earthquake,Megahorn,Hammer Arm,All 31 ,252 HP / 252 Atk / 4 SpD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Stone Plate
990,Bug Master Louie [Route 202],Level Cap: 100,Format: Singles,,Yanmega,95,Mild,Speed Boost,,Leftovers,Protect,Substitute,Air Slash,Bug Buzz,All 31 / 0 Atk,252 HP / 252 SpA / 4 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Insect Plate
992,Ghost Master Ari [Lost Tower],Level Cap: 100,Format: Singles,,Gengar,95,Timid,Levitate,,Life Orb,Shadow Ball,Luster Purge,Dazzling Gleam,Hypnosis,All 31 / 0 Atk,252 SpA / 4 SpD / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Spooky Plate
995,Steel Master Julian [Iron Island],Level Cap: 100,Format: Singles,,Lucario,95,Jolly,Adaptability,,Choice Band,Close Combat,Blaze Kick,Earthquake,,All 31,252 Atk / 4 SpD / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Iron Plate
984,Ice Master Rosalyne [Snowpoint City],Level Cap: 100,Format: Singles,,Weavile,95,Jolly,Technician,,Assault Vest,Counter,Metal Claw,Quick Attack,Night Slash,All 31,252 Atk / 4 SpD / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Icicle Plate
993,Dragon Master Grayson [Celestic Town],Level Cap: 100,Format: Singles,,Garchomp,95,Jolly,Rough Skin,,Choice Band,Outrage,Earthquake,,,All 31,4 HP / 252 Atk / 252 Spe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Draco Plate
994,Dark Master Franklin [Sendoff Spring],Level Cap: 100,Format: Singles,,Tyranitar,95,Adamant,Sand Stream,,Smooth Rock,Stone Edge,Earthquake,Crunch,Low Kick,All 31,252 Atk / 252 Def / 4 SpD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Dread Plate
996,Fairy Master Marilyn [Contest Hall],Level Cap: 100,Format: Singles,,Clefable,95,Modest,Magic Guard,,Life Orb,Thunderbolt,Flamethrower,Hidden Power (Poison),Soft-Boiled,31/0/30/30/30/31,252 HP / 252 SpA / 4 SpD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Rewards Pixie Plate
